Timestamp,Relative_Time,frequency,flow_rate,Valve_KNOPKA_state
2025-01-12 20:59:02.515,30.277,101.1317,0.1933333,1
2025-01-12 20:59:02.732,30.494,102.4632,0.1933333,1
2025-01-12 20:59:02.840,30.602,103.2855,0.1933333,1
2025-01-12 20:59:02.951,30.713,104.3264,0.1933333,1
2025-01-12 20:59:03.059,30.821,104.608,0.1933333,1
2025-01-12 20:59:03.170,30.932,104.1005,0.1933333,1
2025-01-12 20:59:03.277,31.039,106.9084,0.1933333,1
2025-01-12 20:59:03.386,31.148,101.968,0.1933333,1
2025-01-12 20:59:03.495,31.257,105.4563,0.1933333,1
2025-01-12 20:59:03.604,31.366,105.4563,0.1911111,1
2025-01-12 20:59:03.604,31.366,101.4538,0.1911111,1
2025-01-12 20:59:03.714,31.476,104.9648,0.1911111,1
2025-01-12 20:59:03.824,31.586,102.9251,0.1911111,1
2025-01-12 20:59:03.933,31.695,104.857,0.1911111,1
2025-01-12 20:59:04.038,31.8,105.127,0.1911111,1
2025-01-12 20:59:04.149,31.911,101.4827,0.1911111,1
2025-01-12 20:59:04.256,32.018,101.5053,0.1911111,1
2025-01-12 20:59:04.300,32.062,101.5053,0.1911111,0
2025-01-12 20:59:04.365,32.127,101.8288,0.1911111,0
2025-01-12 20:59:04.582,32.344,104.7998,0.1911111,0
2025-01-12 20:59:04.689,32.451,106.9519,0.1911111,0
2025-01-12 20:59:04.689,32.451,106.9519,0.1933333,0
2025-01-12 20:59:04.797,32.559,106.0963,0.1933333,0
2025-01-12 20:59:04.907,32.669,105.8907,0.1933333,0
2025-01-12 20:59:05.018,32.78,105.0189,0.1933333,0
2025-01-12 20:59:05.127,32.889,102.1398,0.1933333,0
2025-01-12 20:59:05.237,32.999,102.07,0.1933333,0
2025-01-12 20:59:05.346,33.108,106.9176,0.1933333,0
2025-01-12 20:59:05.456,33.218,106.9999,0.1933333,0
2025-01-12 20:59:05.563,33.325,102.5483,0.1933333,0
2025-01-12 20:59:05.672,33.434,102.2809,0.1933333,0
2025-01-12 20:59:05.782,33.543,105.9277,0.1933333,0
2025-01-12 20:59:05.783,33.544,105.9277,0.1888889,0
2025-01-12 20:59:05.888,33.65,104.8548,0.1888889,0
2025-01-12 20:59:05.999,33.761,105.9311,0.1888889,0
2025-01-12 20:59:06.109,33.871,102.7274,0.1888889,0
2025-01-12 20:59:06.218,33.98,102.3583,0.1888889,0
2025-01-12 20:59:06.326,34.088,106.9153,0.1888889,0
2025-01-12 20:59:06.434,34.196,105.7351,0.1888889,0
2025-01-12 20:59:06.543,34.305,106.0805,0.1888889,0
2025-01-12 20:59:06.652,34.414,102.0127,0.1888889,0
2025-01-12 20:59:06.871,34.633,102.4569,0.1888889,0
2025-01-12 20:59:06.871,34.633,106.5156,0.1888889,0
2025-01-12 20:59:06.979,34.741,106.5156,0.1911111,0
2025-01-12 20:59:06.979,34.741,106.8582,0.1911111,0
2025-01-12 20:59:07.088,34.85,102.3793,0.1911111,0
2025-01-12 20:59:07.198,34.96,102.7591,0.1911111,0
2025-01-12 20:59:07.272,35.034,102.7591,0.1911111,1
2025-01-12 20:59:07.305,35.067,106.4657,0.1911111,1
2025-01-12 20:59:07.412,35.174,107.0721,0.1911111,1
2025-01-12 20:59:07.629,35.391,102.9781,0.1911111,1
2025-01-12 20:59:07.737,35.499,102.2903,0.1911111,1
2025-01-12 20:59:07.845,35.607,106.1042,0.1911111,1
2025-01-12 20:59:07.955,35.717,107.032,0.1911111,1
2025-01-12 20:59:08.063,35.825,102.7031,0.1911111,1
2025-01-12 20:59:08.063,35.825,102.7031,0.1911111,1
2025-01-12 20:59:08.173,35.934,102.6884,0.1911111,1
2025-01-12 20:59:08.280,36.042,107.6368,0.1911111,1
2025-01-12 20:59:08.391,36.153,107.008,0.1911111,1
2025-01-12 20:59:08.500,36.262,102.8701,0.1911111,1
2025-01-12 20:59:08.608,36.37,106.9839,0.1911111,1
2025-01-12 20:59:08.716,36.478,106.7874,0.1911111,1
2025-01-12 20:59:08.824,36.586,103.6388,0.1911111,1
2025-01-12 20:59:08.933,36.695,102.832,0.1911111,1
2025-01-12 20:59:09.041,36.803,107.9121,0.1911111,1
2025-01-12 20:59:09.150,36.912,106.9233,0.1911111,1
2025-01-12 20:59:09.257,37.019,106.9233,0.1888889,1
2025-01-12 20:59:09.258,37.02,103.5894,0.1888889,1
2025-01-12 20:59:09.366,37.128,108.4352,0.1888889,1
2025-01-12 20:59:09.474,37.236,106.5076,0.1888889,1
2025-01-12 20:59:09.585,37.346,103.2621,0.1888889,1
2025-01-12 20:59:09.593,37.355,103.2621,0.1888889,0
2025-01-12 20:59:09.695,37.457,103.2365,0.1888889,0
2025-01-12 20:59:09.805,37.567,108.3905,0.1888889,0
2025-01-12 20:59:09.914,37.676,107.9214,0.1888889,0
2025-01-12 20:59:10.024,37.785,107.5095,0.1888889,0
2025-01-12 20:59:10.133,37.895,105.0762,0.1888889,0
2025-01-12 20:59:10.241,38.003,107.9879,0.1888889,0
2025-01-12 20:59:10.348,38.11,107.9879,0.1888889,0
2025-01-12 20:59:10.348,38.11,103.3335,0.1888889,0
2025-01-12 20:59:10.457,38.219,103.4565,0.1888889,0
2025-01-12 20:59:10.565,38.327,105.9827,0.1888889,0
2025-01-12 20:59:10.674,38.436,103.293,0.1888889,0
2025-01-12 20:59:10.783,38.545,103.2247,0.1888889,0
2025-01-12 20:59:10.893,38.655,108.4105,0.1888889,0
2025-01-12 20:59:11.001,38.763,108.024,0.1888889,0
2025-01-12 20:59:11.111,38.873,103.7753,0.1888889,0
2025-01-12 20:59:11.330,39.092,104.1385,0.1888889,0
2025-01-12 20:59:11.331,39.093,107.3169,0.1888889,0
2025-01-12 20:59:11.436,39.197,107.3169,0.1911111,0
2025-01-12 20:59:11.545,39.307,102.9326,0.1911111,0
2025-01-12 20:59:11.653,39.415,103.1875,0.1911111,0
2025-01-12 20:59:11.736,39.498,103.1875,0.1911111,1
2025-01-12 20:59:11.761,39.523,107.016,0.1911111,1
2025-01-12 20:59:11.869,39.631,103.2215,0.1911111,1
2025-01-12 20:59:11.977,39.739,107.087,0.1911111,1
2025-01-12 20:59:12.087,39.849,105.1049,0.1911111,1
2025-01-12 20:59:12.196,39.958,108.4528,0.1911111,1
2025-01-12 20:59:12.304,40.066,103.1821,0.1911111,1
2025-01-12 20:59:12.413,40.175,104.7691,0.1911111,1
2025-01-12 20:59:12.522,40.284,107.8411,0.1911111,1
2025-01-12 20:59:12.523,40.285,107.8411,0.1911111,1
2025-01-12 20:59:12.630,40.392,102.6873,0.1911111,1
2025-01-12 20:59:12.740,40.502,103.8001,0.1911111,1
2025-01-12 20:59:12.848,40.61,107.5813,0.1911111,1
2025-01-12 20:59:12.955,40.717,107.6728,0.1911111,1
2025-01-12 20:59:13.064,40.826,106.7179,0.1911111,1
2025-01-12 20:59:13.173,40.935,106.3581,0.1911111,1
2025-01-12 20:59:13.281,41.043,102.7792,0.1911111,1
2025-01-12 20:59:13.392,41.153,103.1694,0.1911111,1
2025-01-12 20:59:13.502,41.264,104.514,0.1911111,1
2025-01-12 20:59:13.611,41.373,106.4509,0.1911111,1
2025-01-12 20:59:13.720,41.482,106.4509,0.1888889,1
2025-01-12 20:59:13.720,41.482,103.1098,0.1888889,1
2025-01-12 20:59:13.830,41.592,103.5207,0.1888889,1
2025-01-12 20:59:13.939,41.701,106.7669,0.1888889,1
2025-01-12 20:59:13.995,41.757,106.7669,0.1888889,0
2025-01-12 20:59:14.047,41.809,103.5293,0.1888889,0
2025-01-12 20:59:14.265,42.027,103.0524,0.1888889,0
2025-01-12 20:59:14.374,42.136,106.7099,0.1888889,0
2025-01-12 20:59:14.483,42.245,103.3165,0.1888889,0
2025-01-12 20:59:14.590,42.352,108.0906,0.1888889,0
2025-01-12 20:59:14.698,42.46,106.603,0.1888889,0
2025-01-12 20:59:14.806,42.568,108.3341,0.1888889,0
2025-01-12 20:59:14.807,42.569,108.3341,0.1933333,0
2025-01-12 20:59:14.915,42.676,107.5917,0.1933333,0
2025-01-12 20:59:15.022,42.784,106.8776,0.1933333,0
2025-01-12 20:59:15.132,42.894,103.7689,0.1933333,0
2025-01-12 20:59:15.241,43.003,107.6473,0.1933333,0
2025-01-12 20:59:15.349,43.111,106.7418,0.1933333,0
2025-01-12 20:59:15.457,43.219,103.3934,0.1933333,0
2025-01-12 20:59:15.565,43.327,108.2755,0.1933333,0
2025-01-12 20:59:15.674,43.436,107.0251,0.1933333,0
2025-01-12 20:59:15.781,43.543,108.3905,0.1933333,0
2025-01-12 20:59:15.890,43.652,106.8867,0.1933333,0
2025-01-12 20:59:16.001,43.763,106.8867,0.1911111,0
2025-01-12 20:59:16.001,43.763,105.8503,0.1911111,0
2025-01-12 20:59:16.110,43.872,109.0299,0.1911111,0
2025-01-12 20:59:16.219,43.981,103.2333,0.1911111,0
2025-01-12 20:59:16.329,44.091,104.4179,0.1911111,0
2025-01-12 20:59:16.438,44.2,107.8469,0.1911111,0
2025-01-12 20:59:16.547,44.309,103.2194,0.1911111,0
2025-01-12 20:59:16.656,44.418,102.6641,0.1911111,0
2025-01-12 20:59:16.765,44.527,106.2146,0.1911111,0
2025-01-12 20:59:16.983,44.745,107.8423,0.1911111,0
2025-01-12 20:59:16.984,44.746,103.1343,0.1911111,0
2025-01-12 20:59:17.092,44.854,103.1343,0.1933333,0
2025-01-12 20:59:17.098,44.86,103.1343,0.1933333,1
2025-01-12 20:59:17.199,44.961,105.2709,0.1933333,1
2025-01-12 20:59:17.200,44.962,108.4175,0.1933333,1
2025-01-12 20:59:17.417,45.179,103.8529,0.1933333,1
2025-01-12 20:59:17.525,45.287,105.2499,0.1933333,1
2025-01-12 20:59:17.633,45.395,108.646,0.1933333,1
2025-01-12 20:59:17.743,45.505,103.0747,0.1933333,1
2025-01-12 20:59:17.850,45.612,104.4452,0.1933333,1
2025-01-12 20:59:17.960,45.722,108.0357,0.1933333,1
2025-01-12 20:59:18.068,45.83,107.5014,0.1933333,1
2025-01-12 20:59:18.178,45.94,104.3493,0.1933333,1
2025-01-12 20:59:18.179,45.941,104.3493,0.1911111,1
2025-01-12 20:59:18.286,46.048,107.9296,0.1911111,1
2025-01-12 20:59:18.394,46.156,103.4618,0.1911111,1
2025-01-12 20:59:18.504,46.265,103.3282,0.1911111,1
2025-01-12 20:59:18.612,46.374,106.7042,0.1911111,1
2025-01-12 20:59:18.719,46.48,103.1194,0.1911111,1
2025-01-12 20:59:18.829,46.591,103.6785,0.1911111,1
2025-01-12 20:59:18.938,46.7,106.4906,0.1911111,1
2025-01-12 20:59:19.047,46.809,107.4783,0.1911111,1
2025-01-12 20:59:19.156,46.918,103.3346,0.1911111,1
2025-01-12 20:59:19.264,47.026,106.3977,0.1911111,1
2025-01-12 20:59:19.371,47.133,106.3977,0.1955556,1
2025-01-12 20:59:19.371,47.133,108.2685,0.1955556,1
2025-01-12 20:59:19.413,47.175,108.2685,0.1955556,0
2025-01-12 20:59:19.479,47.241,103.7581,0.1955556,0
2025-01-12 20:59:19.586,47.348,104.846,0.1955556,0
2025-01-12 20:59:19.802,47.564,107.7459,0.1955556,0
2025-01-12 20:59:19.803,47.565,107.7586,0.1955556,0
2025-01-12 20:59:19.910,47.672,107.7993,0.1955556,0
2025-01-12 20:59:20.126,47.888,108.7524,0.1955556,0
2025-01-12 20:59:20.235,47.997,103.5368,0.1955556,0
2025-01-12 20:59:20.343,48.105,107.5662,0.1955556,0
2025-01-12 20:59:20.452,48.214,105.4385,0.1955556,0
2025-01-12 20:59:20.453,48.215,105.4385,0.1911111,0
2025-01-12 20:59:20.561,48.323,103.8432,0.1911111,0
2025-01-12 20:59:20.670,48.432,108.2556,0.1911111,0
2025-01-12 20:59:20.778,48.54,107.7319,0.1911111,0
2025-01-12 20:59:20.888,48.65,109.0965,0.1911111,0
2025-01-12 20:59:20.996,48.758,102.8278,0.1911111,0
2025-01-12 20:59:21.104,48.866,104.3057,0.1911111,0
2025-01-12 20:59:21.213,48.975,107.2628,0.1911111,0
2025-01-12 20:59:21.324,49.086,103.0259,0.1911111,0
2025-01-12 20:59:21.432,49.194,102.5546,0.1911111,0
2025-01-12 20:59:21.544,49.305,105.1381,0.1911111,0
2025-01-12 20:59:21.650,49.412,105.1381,0.1911111,0
2025-01-12 20:59:21.650,49.412,108.5918,0.1911111,0
2025-01-12 20:59:21.758,49.52,103.7463,0.1911111,0
2025-01-12 20:59:21.866,49.628,104.1309,0.1911111,0
2025-01-12 20:59:21.891,49.653,104.1309,0.1911111,1
2025-01-12 20:59:21.977,49.739,106.553,0.1911111,1
2025-01-12 20:59:22.085,49.847,102.9251,0.1911111,1
2025-01-12 20:59:22.195,49.957,101.7035,0.1911111,1
2025-01-12 20:59:22.305,50.067,103.0843,0.1911111,1
2025-01-12 20:59:22.413,50.175,105.62,0.1911111,1
2025-01-12 20:59:22.521,50.283,106.2609,0.1911111,1
2025-01-12 20:59:22.738,50.5,102.4401,0.1911111,1
2025-01-12 20:59:22.738,50.5,102.4401,0.1955556,1
2025-01-12 20:59:22.846,50.608,102.6546,0.1955556,1
2025-01-12 20:59:22.955,50.717,105.473,0.1955556,1
2025-01-12 20:59:23.064,50.826,107.9447,0.1955556,1
2025-01-12 20:59:23.173,50.935,103.2823,0.1955556,1
2025-01-12 20:59:23.282,51.044,102.7887,0.1955556,1
2025-01-12 20:59:23.392,51.154,106.2146,0.1955556,1
2025-01-12 20:59:23.501,51.263,108.3377,0.1955556,1
2025-01-12 20:59:23.612,51.374,106.8936,0.1955556,1
2025-01-12 20:59:23.721,51.483,102.5252,0.1955556,1
2025-01-12 20:59:23.830,51.592,104.9263,0.1955556,1
2025-01-12 20:59:23.938,51.7,104.9263,0.1933333,1
2025-01-12 20:59:23.938,51.7,106.8387,0.1933333,1
2025-01-12 20:59:24.047,51.809,101.9669,0.1933333,1
2025-01-12 20:59:24.156,51.918,102.6041,0.1933333,1
2025-01-12 20:59:24.264,52.026,102.7359,0.1933333,1
2025-01-12 20:59:24.341,52.103,102.7359,0.1933333,0
2025-01-12 20:59:24.373,52.135,104.9814,0.1933333,0
2025-01-12 20:59:24.482,52.244,105.8279,0.1933333,0
2025-01-12 20:59:24.591,52.353,102.8934,0.1933333,0
2025-01-12 20:59:24.811,52.573,103.0885,0.1933333,0
2025-01-12 20:59:24.920,52.682,107.5465,0.1933333,0
2025-01-12 20:59:24.922,52.684,106.3604,0.1933333,0
2025-01-12 20:59:25.030,52.792,106.3604,0.1933333,0
2025-01-12 20:59:25.139,52.901,101.7718,0.1933333,0
2025-01-12 20:59:25.248,53.01,102.438,0.1933333,0
2025-01-12 20:59:25.356,53.118,102.5778,0.1933333,0
2025-01-12 20:59:25.464,53.226,106.5553,0.1933333,0
2025-01-12 20:59:25.574,53.336,106.2688,0.1933333,0
2025-01-12 20:59:25.680,53.442,103.0312,0.1933333,0
2025-01-12 20:59:25.789,53.551,102.976,0.1933333,0
2025-01-12 20:59:25.895,53.657,102.6557,0.1933333,0
2025-01-12 20:59:26.003,53.764,104.8691,0.1933333,0
2025-01-12 20:59:26.111,53.873,107.5569,0.1933333,0
2025-01-12 20:59:26.221,53.983,107.5569,0.1933333,0
2025-01-12 20:59:26.222,53.984,102.9824,0.1933333,0
2025-01-12 20:59:26.328,54.09,102.7633,0.1933333,0
2025-01-12 20:59:26.436,54.198,107.8853,0.1933333,0
2025-01-12 20:59:26.544,54.306,105.9636,0.1933333,0
2025-01-12 20:59:26.656,54.418,106.0918,0.1933333,0
2025-01-12 20:59:26.759,54.521,105.2089,0.1933333,0
2025-01-12 20:59:26.874,54.636,102.2108,0.1933333,0
2025-01-12 20:59:26.983,54.745,103.0524,0.1933333,0
2025-01-12 20:59:27.092,54.854,104.4845,0.1933333,0
2025-01-12 20:59:27.228,54.99,104.4845,0.1933333,1
2025-01-12 20:59:27.310,55.072,106.5326,0.1933333,1
2025-01-12 20:59:27.310,55.072,106.5326,0.1911111,1
2025-01-12 20:59:27.418,55.18,102.3741,0.1911111,1
2025-01-12 20:59:27.525,55.287,102.2809,0.1911111,1
2025-01-12 20:59:27.633,55.395,102.2202,0.1911111,1
2025-01-12 20:59:27.742,55.504,106.9473,0.1911111,1
2025-01-12 20:59:27.850,55.612,105.552,0.1911111,1
2025-01-12 20:59:27.959,55.721,106.4861,0.1911111,1
2025-01-12 20:59:28.066,55.828,106.7099,0.1911111,1
2025-01-12 20:59:28.175,55.937,102.3248,0.1911111,1
2025-01-12 20:59:28.284,56.046,105.4285,0.1911111,1
2025-01-12 20:59:28.394,56.156,105.2953,0.1911111,1
2025-01-12 20:59:28.501,56.263,105.2953,0.1888889,1
2025-01-12 20:59:28.501,56.263,107.8865,0.1888889,1
2025-01-12 20:59:28.610,56.372,101.1419,0.1888889,1
2025-01-12 20:59:28.719,56.481,102.0867,0.1888889,1
2025-01-12 20:59:28.829,56.591,101.5971,0.1888889,1
2025-01-12 20:59:28.937,56.699,102.7454,0.1888889,1
2025-01-12 20:59:29.048,56.81,106.4827,0.1888889,1
2025-01-12 20:59:29.156,56.918,104.8097,0.1888889,1
2025-01-12 20:59:29.264,57.026,106.0187,0.1888889,1
2025-01-12 20:59:29.373,57.135,101.6549,0.1888889,1
2025-01-12 20:59:29.590,57.352,102.2223,0.1888889,1
2025-01-12 20:59:29.590,57.352,102.2223,0.1933333,1
2025-01-12 20:59:29.700,57.462,101.9846,0.1933333,1
2025-01-12 20:59:29.808,57.57,101.9815,0.1933333,1
2025-01-12 20:59:29.854,57.616,101.9815,0.1933333,0
2025-01-12 20:59:29.918,57.68,103.2397,0.1933333,0
2025-01-12 20:59:30.025,57.787,104.6386,0.1933333,0
2025-01-12 20:59:30.135,57.897,104.6463,0.1933333,0
2025-01-12 20:59:30.245,58.007,105.9771,0.1933333,0
2025-01-12 20:59:30.357,58.119,107.2536,0.1933333,0
2025-01-12 20:59:30.465,58.227,101.6632,0.1933333,0
2025-01-12 20:59:30.574,58.336,101.7449,0.1933333,0
2025-01-12 20:59:30.681,58.443,101.6591,0.1933333,0
2025-01-12 20:59:30.782,58.543,101.6591,0.1933333,0
2025-01-12 20:59:30.783,58.544,101.4888,0.1933333,0
2025-01-12 20:59:30.884,58.646,102.7443,0.1933333,0
2025-01-12 20:59:31.099,58.861,105.7876,0.1933333,0
2025-01-12 20:59:31.208,58.97,105.5353,0.1933333,0
2025-01-12 20:59:31.318,59.08,106.085,0.1933333,0
2025-01-12 20:59:31.426,59.188,101.8403,0.1933333,0
2025-01-12 20:59:31.533,59.295,101.495,0.1933333,0
2025-01-12 20:59:31.642,59.404,101.2443,0.1933333,0
2025-01-12 20:59:31.750,59.512,104.2231,0.1933333,0
2025-01-12 20:59:31.859,59.621,101.2976,0.1933333,0
2025-01-12 20:59:31.971,59.733,101.2976,0.1911111,0
2025-01-12 20:59:31.972,59.734,101.312,0.1911111,0
2025-01-12 20:59:32.080,59.842,105.2942,0.1911111,0
2025-01-12 20:59:32.188,59.95,103.419,0.1911111,0
2025-01-12 20:59:32.254,60.016,103.419,0.1911111,1
2025-01-12 20:59:32.296,60.058,105.5431,0.1911111,1
2025-01-12 20:59:32.404,60.166,105.581,0.1911111,1
2025-01-12 20:59:32.511,60.273,105.9782,0.1911111,1
2025-01-12 20:59:32.619,60.381,101.1214,0.1911111,1
2025-01-12 20:59:32.728,60.49,101.2935,0.1911111,1
2025-01-12 20:59:32.838,60.6,100.8125,0.1911111,1
2025-01-12 20:59:33.056,60.818,104.6288,0.1911111,1
2025-01-12 20:59:33.166,60.928,104.6288,0.1888889,1
2025-01-12 20:59:33.275,61.037,101.3377,0.1888889,1
2025-01-12 20:59:33.276,61.038,100.4793,0.1888889,1
2025-01-12 20:59:33.493,61.255,100.7212,0.1888889,1
2025-01-12 20:59:33.603,61.365,100.7171,0.1888889,1
2025-01-12 20:59:33.711,61.473,104.5675,0.1888889,1
2025-01-12 20:59:33.813,61.575,100.9989,0.1888889,1
2025-01-12 20:59:33.813,61.575,103.4608,0.1888889,1
2025-01-12 20:59:34.022,61.784,101.5198,0.1888889,1
2025-01-12 20:59:34.131,61.893,101.1368,0.1888889,1
2025-01-12 20:59:34.240,62.002,101.8568,0.1888889,1
2025-01-12 20:59:34.345,62.107,101.8568,0.1955556,1
2025-01-12 20:59:34.345,62.107,102.3562,0.1955556,1
2025-01-12 20:59:34.456,62.217,102.4202,0.1955556,1
2025-01-12 20:59:34.672,62.434,103.881,0.1955556,1
2025-01-12 20:59:34.673,62.435,102.9856,0.1955556,1
2025-01-12 20:59:34.781,62.542,102.4475,0.1955556,1
2025-01-12 20:59:35.000,62.762,102.6705,0.1955556,1
2025-01-12 20:59:35.110,62.871,102.4832,0.1955556,1
2025-01-12 20:59:35.150,62.912,102.4832,0.1955556,0
2025-01-12 20:59:35.220,62.982,102.8553,0.1955556,0
2025-01-12 20:59:35.327,63.089,103.1821,0.1955556,0
2025-01-12 20:59:35.435,63.197,104.6967,0.1955556,0
2025-01-12 20:59:35.435,63.197,104.6967,0.1955556,0
2025-01-12 20:59:35.544,63.306,102.8013,0.1955556,0
2025-01-12 20:59:35.654,63.416,102.7918,0.1955556,0
2025-01-12 20:59:35.873,63.635,104.002,0.1955556,0
2025-01-12 20:59:35.874,63.636,103.5786,0.1955556,0
2025-01-12 20:59:35.982,63.744,103.8066,0.1955556,0
2025-01-12 20:59:36.201,63.963,103.9836,0.1955556,0
2025-01-12 20:59:36.201,63.963,103.8217,0.1955556,0
2025-01-12 20:59:36.309,64.071,103.6108,0.1955556,0
2025-01-12 20:59:36.418,64.18,103.8993,0.1955556,0
2025-01-12 20:59:36.528,64.29,103.6516,0.1955556,0
2025-01-12 20:59:36.528,64.29,103.6516,0.1844444,0
2025-01-12 20:59:36.638,64.4,100.1823,0.1844444,0
2025-01-12 20:59:36.746,64.508,100.2225,0.1844444,0
2025-01-12 20:59:36.857,64.619,99.75858,0.1844444,0
2025-01-12 20:59:36.966,64.728,100.3069,0.1844444,0
2025-01-12 20:59:37.075,64.837,100.4218,0.1844444,0
2025-01-12 20:59:37.183,64.945,100.3321,0.1844444,0
2025-01-12 20:59:37.290,65.052,100.321,0.1844444,0
2025-01-12 20:59:37.399,65.161,100.3694,0.1844444,0
2025-01-12 20:59:37.511,65.273,100.3694,0.1844444,1
2025-01-12 20:59:37.615,65.377,100.309,0.1844444,1
2025-01-12 20:59:37.724,65.486,100.3845,0.1844444,1
2025-01-12 20:59:37.724,65.486,100.3845,0.2,1
2025-01-12 20:59:37.833,65.595,100.4773,0.2,1
2025-01-12 20:59:37.943,65.705,103.7194,0.2,1
2025-01-12 20:59:38.055,65.816,99.86219,0.2,1
2025-01-12 20:59:38.162,65.924,104.7164,0.2,1
2025-01-12 20:59:38.271,66.033,103.4233,0.2,1
2025-01-12 20:59:38.379,66.141,104.7131,0.2,1
2025-01-12 20:59:38.488,66.25,103.9987,0.2,1
2025-01-12 20:59:38.599,66.361,103.1896,0.2,1
2025-01-12 20:59:38.707,66.469,99.95502,0.2,1
2025-01-12 20:59:38.815,66.577,100.3613,0.2,1
2025-01-12 20:59:38.916,66.678,100.3613,0.1866667,1
2025-01-12 20:59:38.916,66.678,100.4763,0.1866667,1
2025-01-12 20:59:39.122,66.884,99.58572,0.1866667,1
